feature,route,page,page_file,screen_level,archetype,body_grade,issue_priority,layout_status,surface_status,controls_status,state_status,financial_safety_status,responsive_status,copy_boundary_status,shared_component_count,custom_body_count,fixed_size_count,local_font_count,source_file_count,primary_issue,recommended_action,test_scope,source_files
p2p_account,AppRoutePaths.p2pKycVideo,P2PVideoVerificationPage,flutter_app/lib/features/p2p_account/presentation/phone/pages/merchant/p2p_video_verification_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,23,6,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_account --reporter=compact,flutter_app/lib/features/p2p_account/presentation/phone/pages/merchant/p2p_video_verification_page.dart
p2p_account,AppRoutePaths.p2pPaymentMethodAdd,P2PPaymentMethodAddPage,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_add_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,19,5,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_account --reporter=compact,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_add_page.dart;flutter_app/lib/features/p2p_account/presentation/widgets/payment/p2p_payment_method_add_page_common.dart;flutter_app/lib/features/p2p_account/presentation/widgets/payment/p2p_payment_method_add_page_sections.dart
p2p_account,AppRoutePaths.p2pPaymentMethodCoolingPeriod,P2PPaymentMethodCoolingPeriodPage,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_cooling_period_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,15,7,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_account --reporter=compact,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_cooling_period_page.dart
p2p_account,AppRoutePaths.p2pPaymentMethodHistory,P2PPaymentMethodHistoryPage,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_history_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,17,3,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_account --reporter=compact,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_history_page.dart
p2p_account,'/p2p/payment-method/ownership/:methodId',P2PPaymentMethodOwnershipPage,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_ownership_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,18,2,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_account --reporter=compact,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_ownership_page.dart
p2p_account,'/p2p/payment-method/verification/:methodId',P2PPaymentMethodVerificationPage,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_verification_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,27,13,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_account --reporter=compact,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_method_verification_page.dart;flutter_app/lib/features/p2p_account/presentation/widgets/payment/p2p_payment_method_verification_flow.dart;flutter_app/lib/features/p2p_account/presentation/widgets/payment/p2p_payment_method_verification_methods.dart
p2p_account,AppRoutePaths.p2pPaymentMethods,P2PPaymentMethodsPage,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_methods_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,25,3,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_account --reporter=compact,flutter_app/lib/features/p2p_account/presentation/phone/pages/payment/p2p_payment_methods_page.dart;flutter_app/lib/features/p2p_account/presentation/widgets/payment/p2p_payment_methods_page_common.dart;flutter_app/lib/features/p2p_account/presentation/widgets/payment/p2p_payment_methods_page_sections.dart
p2p_dispute,'/p2p/insurance/claim/:claimId',P2PClaimDetailPage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_claim_detail_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,50,26,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_claim_detail_page.dart;flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_claim_detail_page_common.dart;flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_claim_detail_page_sections.dart;flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_claim_detail_page_state.dart
p2p_dispute,'/p2p/dispute/detail/:disputeId',P2PDisputeDetailPage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_dispute_detail_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,20,0,0,9,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_dispute_detail_page.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_actions_card.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_detail_common.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_escalation_card.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_evidence_card.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_status_banner.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_support_chat.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_timeline_card.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_dispute_widgets.dart
p2p_dispute,'/p2p/dispute/evidence/:disputeId',P2PDisputeEvidencePage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_dispute_evidence_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,13,2,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_dispute_evidence_page.dart
p2p_dispute,'/p2p/dispute/:orderId',P2PDisputePage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_dispute_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,19,4,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_dispute_page.dart
p2p_dispute,'/p2p/dispute/resolution/:disputeId',P2PDisputeResolutionPage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_dispute_resolution_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,16,8,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_dispute_resolution_page.dart
p2p_dispute,AppRoutePaths.p2pDisputes,P2PDisputesPage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_disputes_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,13,8,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_disputes_page.dart
p2p_dispute,AppRoutePaths.p2pInsuranceCertificate,P2PInsuranceCertificatePage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_certificate_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,24,14,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_certificate_page.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_insurance_certificate_page_common.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_insurance_certificate_page_sections.dart
p2p_dispute,AppRoutePaths.p2pInsurance,P2PInsuranceFundPage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_fund_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,93,25,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_fund_claims_tour.dart;flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_fund_overview_cards.dart;flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_fund_page.dart;flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_fund_page_common.dart
p2p_dispute,AppRoutePaths.p2pInsurancePolicy,P2PInsurancePolicyPage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_policy_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,21,5,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_policy_page.dart
p2p_dispute,AppRoutePaths.p2pInsuranceScore,P2PInsuranceScorePage,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_score_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,34,17,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_dispute --reporter=compact,flutter_app/lib/features/p2p_dispute/presentation/phone/pages/dispute/p2p_insurance_score_page.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_insurance_score_page_common.dart;flutter_app/lib/features/p2p_dispute/presentation/widgets/dispute/p2p_insurance_score_page_sections.dart
p2p_marketplace,'/p2p/ad-analytics/:adId',P2PAdAnalyticsPage,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_ad_analytics_page.dart,L2_entityDetail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,22,22,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_marketplace --reporter=compact,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_ad_analytics_page.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_analytics_breakdown_cards.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_analytics_charts_common.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_analytics_overview_cards.dart
p2p_marketplace,'/p2p/ad/:adId',P2PAdDetailPage,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_ad_detail_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,14,13,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_marketplace --reporter=compact,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_ad_detail_page.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_detail_amount_terms.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_ad_detail_merchant_info.dart
p2p_marketplace,AppRoutePaths.p2pCreate,P2PCreateAdPage,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_create_ad_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,37,12,0,0,5,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_marketplace --reporter=compact,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_create_ad_page.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_create_ad_choice_chips.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_create_ad_page_sections.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_create_ad_preview_confirm.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_create_ad_sections.dart
p2p_marketplace,AppRoutePaths.p2pMyAds,P2PMyAdsPage,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_my_ads_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,29,12,0,0,3,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_marketplace --reporter=compact,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_my_ads_page.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_my_ads_empty_links.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_my_ads_stats_cards.dart
p2p_marketplace,AppRoutePaths.p2pOrderBook,P2POrderBookPage,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_order_book_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,19,11,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_marketplace --reporter=compact,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/ads/p2p_order_book_page.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_order_book_cards_lists.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_order_book_painter.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/ads/p2p_order_book_selector_ticker.dart
p2p_marketplace,AppRoutePaths.p2pDashboard,P2PDashboardPage,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/hub/p2p_dashboard_page.dart,L2_sectionHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,42,22,0,0,5,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_marketplace --reporter=compact,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/hub/p2p_dashboard_page.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/phone/p2p_dashboard_activity_cards.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/phone/p2p_dashboard_overview_cards.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/phone/p2p_dashboard_page_common.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/phone/p2p_dashboard_row_widgets.dart
p2p_marketplace,AppRoutePaths.p2pExpressConfirm,P2PExpressConfirmPage,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/hub/p2p_express_confirm_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,22,1,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_marketplace --reporter=compact,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/hub/p2p_express_confirm_page.dart
p2p_marketplace,AppRoutePaths.p2pExpress,P2PExpressPage,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/hub/p2p_express_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,pass,pass,pass,30,12,0,0,4,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/p2p_marketplace --reporter=compact,flutter_app/lib/features/p2p_marketplace/presentation/phone/pages/hub/p2p_express_page.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/phone/p2p_express_form_cards.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/phone/p2p_express_page_common.dart;flutter_app/lib/features/p2p_marketplace/presentation/widgets/phone/p2p_express_page_state.dart
